StateDistrictMarket,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Freshness
1165,8,364,2,9250.0,9360.0,9300.0,2
1165,10,32,0,8600.0,8750.0,8650.0,2
1165,14,44,2,1950.0,2050.0,2000.0,2
1165,16,125,0,1770.0,1870.0,1810.0,2
1165,20,134,0,5050.0,5150.0,5100.0,2
1165,22,57,0,1700.0,1820.0,1750.0,2
1165,24,66,0,7400.0,7550.0,7450.0,2
1165,27,72,0,1700.0,1820.0,1770.0,2
1165,28,74,0,1970.0,2080.0,2010.0,2
1165,92,180,0,5770.0,5890.0,5810.0,2
1165,98,59,0,6700.0,6850.0,6770.0,2
1165,104,350,0,3750.0,3860.0,3800.0,2
1165,125,252,0,2400.0,2520.0,2480.0,2
1165,126,277,0,5480.0,5600.0,5520.0,2
1165,154,350,0,1500.0,1600.0,1530.0,2
1165,174,331,2,5670.0,5780.0,5710.0,2
1165,175,256,0,1210.0,1320.0,1275.0,2
1165,176,335,0,1600.0,1730.0,1650.0,2
1165,182,215,0,2520.0,2650.0,2570.0,2
1165,194,11,0,15770.0,15950.0,15820.0,2
1165,220,256,0,8200.0,8400.0,8250.0,2
1165,227,125,0,2200.0,2300.0,2250.0,2
1165,229,440,0,4380.0,4500.0,4430.0,2
1166,98,256,0,5750.0,5950.0,5850.0,2
1166,136,210,0,1710.0,1810.0,1760.0,2
1166,175,256,0,850.0,900.0,875.0,2
1166,227,125,0,2200.0,2220.0,2210.0,2
1167,8,128,2,9550.0,9750.0,9650.0,2
1167,10,32,0,8380.0,8550.0,8460.0,2
1167,11,33,0,12550.0,12750.0,12650.0,2
1167,14,44,2,2260.0,2460.0,2360.0,2
1167,20,134,0,5525.0,5630.0,5565.0,2
1167,27,72,0,1360.0,1560.0,1460.0,2
1167,28,363,0,2050.0,2250.0,2150.0,2
1167,58,107,0,2300.0,2500.0,2400.0,2
1167,92,180,0,4700.0,4900.0,4800.0,2
1167,125,252,0,3000.0,3200.0,3100.0,2
1167,136,445,0,1900.0,2100.0,2000.0,2
1167,137,143,2,3100.0,3300.0,3200.0,2
1167,154,350,0,1265.0,1465.0,1365.0,2
1167,175,256,0,930.0,1130.0,1030.0,2
1167,176,335,0,1150.0,1350.0,1250.0,2
1167,182,215,0,2855.0,3055.0,2955.0,2
1167,227,125,0,2105.0,2305.0,2205.0,2
1168,8,128,2,9400.0,9600.0,9500.0,2
1168,10,33,0,8600.0,8800.0,8700.0,2
1168,11,33,0,12650.0,12845.0,12760.0,2
1168,14,44,2,2170.0,2360.0,2280.0,2
1168,20,134,0,5460.0,5655.0,5565.0,2
1168,22,57,0,1600.0,1800.0,1700.0,2
1168,25,67,0,9440.0,9635.0,9545.0,2
1168,27,72,0,1140.0,1330.0,1250.0,2
1168,28,363,0,1970.0,2160.0,2080.0,2
1168,58,107,0,2325.0,2515.0,2420.0,2
1168,66,121,0,1430.0,1625.0,1535.0,2
1168,92,180,0,4900.0,5080.0,4995.0,2
1168,98,206,0,5760.0,6500.0,6390.0,2
1168,104,350,0,3840.0,4035.0,3945.0,2
1168,125,252,0,2840.0,3020.0,2945.0,2
1168,136,445,0,1785.0,2070.0,1990.0,2
1168,149,372,0,5320.0,5500.0,5455.0,2
1168,154,350,0,1260.0,1450.0,1370.0,2
1168,174,331,2,6300.0,6500.0,6415.0,2
1168,175,256,0,1000.0,1200.0,1100.0,2
1168,176,335,0,1120.0,1315.0,1225.0,2
1168,182,215,0,2870.0,3065.0,2980.0,2
1168,201,399,0,1100.0,1300.0,1200.0,2
1168,227,125,0,2200.0,2220.0,2211.0,2
1169,8,128,2,9600.0,10100.0,9800.0,2
1169,10,32,0,8500.0,8850.0,8700.0,2
1169,11,33,0,12500.0,12900.0,12700.0,2
1169,13,206,0,1920.0,1980.0,1960.0,2
1169,14,44,2,2100.0,2500.0,2350.0,2
1169,15,43,0,1600.0,1800.0,1700.0,2
1169,16,125,0,2110.0,2160.0,2140.0,2
1169,20,134,0,5400.0,5660.0,5540.0,2
1169,22,57,0,1900.0,2300.0,2100.0,2
1169,24,66,0,7650.0,7950.0,7860.0,2
1169,25,67,0,9400.0,9700.0,9600.0,2
1169,27,72,0,1500.0,1800.0,1650.0,2
1169,28,361,0,2200.0,2500.0,2400.0,2
1169,32,81,0,1400.0,1800.0,1600.0,2
1169,40,87,0,3800.0,4200.0,4000.0,2
1169,66,121,0,1400.0,1600.0,1500.0,2
1169,82,132,0,7600.0,8000.0,7800.0,2
1169,86,182,0,12800.0,13300.0,13000.0,2
1169,92,180,0,4600.0,5000.0,4800.0,2
1169,94,178,0,7700.0,8100.0,7920.0,2
1169,109,220,2,1300.0,1500.0,1400.0,2
1169,125,252,0,3100.0,3500.0,3300.0,2
1169,149,372,0,5280.0,5450.0,5450.0,2
1169,174,331,2,6600.0,7000.0,6800.0,2
1169,176,335,0,1200.0,1450.0,1300.0,2
1169,177,340,0,1800.0,2200.0,2000.0,2
1169,182,215,0,2900.0,3160.0,3050.0,2
1169,200,397,0,1600.0,1900.0,1800.0,2
1169,220,129,0,7800.0,8400.0,8200.0,2
1169,227,125,0,2125.0,2320.0,2270.0,2
1171,8,128,2,5400.0,5600.0,5500.0,2
1171,14,281,2,1000.0,1200.0,1050.0,2
1171,23,63,0,600.0,750.0,650.0,2
1171,27,72,0,650.0,850.0,750.0,2
1171,82,166,0,7000.0,8000.0,7500.0,2
1171,86,182,0,6000.0,8000.0,6700.0,2
1171,154,350,0,1200.0,1400.0,1300.0,2
1171,175,132,0,1200.0,1300.0,1250.0,2
1171,220,206,0,4500.0,5600.0,5000.0,2
1174,8,128,2,10175.0,10325.0,10225.0,2
1174,10,32,0,7425.0,7565.0,7500.0,2
1174,11,33,0,13100.0,13200.0,13135.0,2
1174,19,53,0,6300.0,6400.0,6345.0,2
1174,20,134,0,5665.0,5775.0,5715.0,2
1174,22,57,0,1550.0,1650.0,1600.0,2
1174,25,67,0,9400.0,9500.0,9460.0,2
1174,27,72,0,1935.0,2025.0,1985.0,2
1174,28,363,0,2450.0,2550.0,2500.0,2
1174,66,121,0,2125.0,2225.0,2185.0,2
1174,82,132,0,7125.0,7225.0,7185.0,2
1174,92,180,0,4945.0,5165.0,4985.0,2
1174,148,292,2,3750.0,3875.0,3815.0,2
1174,149,372,0,5475.0,5575.0,5525.0,2
1174,154,350,0,1500.0,1600.0,1550.0,2
1174,161,320,2,2575.0,2675.0,2625.0,2
1174,173,330,0,3750.0,3850.0,3800.0,2
1174,174,331,2,7200.0,7300.0,7245.0,2
1174,175,132,0,1135.0,1225.0,1180.0,2
1174,176,335,0,1615.0,1700.0,1665.0,2
1174,177,340,0,2475.0,2585.0,2535.0,2
1174,182,104,0,2560.0,2675.0,2615.0,2
1174,220,206,0,7900.0,8000.0,7950.0,2
1174,227,125,0,2250.0,2375.0,2310.0,2
1175,136,445,0,1760.0,1835.0,1800.0,2
1175,175,334,0,750.0,800.0,760.0,2
1175,231,147,0,400.0,600.0,500.0,2
1177,8,128,2,8500.0,9750.0,9000.0,2
1177,27,72,0,600.0,850.0,800.0,2
1177,28,363,0,700.0,920.0,850.0,2
1177,40,87,0,1000.0,1350.0,1200.0,2
1177,154,350,0,1200.0,1550.0,1500.0,2
1177,175,132,0,700.0,850.0,800.0,2
1177,220,129,0,1400.0,1650.0,1500.0,2
1178,8,128,2,2100.0,2200.0,2150.0,2
1178,22,57,0,750.0,800.0,775.0,2
1178,23,63,0,800.0,820.0,810.0,2
1178,27,72,0,750.0,800.0,775.0,2
1178,28,363,0,650.0,700.0,675.0,2
1178,32,81,0,450.0,500.0,475.0,2
1178,66,121,0,450.0,500.0,475.0,2
1178,86,182,0,3900.0,4000.0,3950.0,2
1178,92,180,0,2700.0,2800.0,2750.0,2
1178,103,190,2,2100.0,2200.0,2150.0,2
1178,125,252,0,2900.0,3000.0,2950.0,2
1178,154,350,0,2700.0,2800.0,2750.0,2
1178,175,256,0,750.0,800.0,775.0,2
1178,177,340,0,550.0,600.0,575.0,2
1178,201,399,0,750.0,800.0,775.0,2
1178,220,206,0,1400.0,1500.0,1450.0,2
1179,22,57,0,1150.0,1200.0,1180.0,2
1179,23,63,0,1450.0,1500.0,1480.0,2
1179,27,72,0,1550.0,1600.0,1580.0,2
1179,28,363,0,1750.0,1800.0,1780.0,2
1179,32,81,0,1950.0,2000.0,1980.0,2
1179,58,107,0,2250.0,2300.0,2280.0,2
1179,66,121,0,950.0,1000.0,980.0,2
1179,82,166,0,6150.0,6200.0,6180.0,2
1179,86,182,0,5450.0,5500.0,5480.0,2
1179,92,180,0,3450.0,3500.0,3480.0,2
1179,137,143,2,1950.0,2000.0,1980.0,2
1179,154,350,0,950.0,1000.0,980.0,2
1179,175,132,0,850.0,900.0,875.0,2
1179,176,335,0,850.0,900.0,875.0,2
1179,177,340,0,850.0,900.0,875.0,2
1181,11,33,0,12600.0,12800.0,12700.0,2
1181,16,125,0,2240.0,2260.0,2250.0,2
1181,19,53,0,6480.0,6680.0,6580.0,2
1181,20,134,0,5680.0,5880.0,5785.0,2
1181,25,67,0,9460.0,9660.0,9560.0,2
1181,95,183,0,9460.0,9660.0,9560.0,2
1181,104,445,0,4260.0,4500.0,4360.0,2
1181,142,278,0,8700.0,8900.0,8800.0,2
1181,149,372,0,5425.0,5520.0,5475.0,2
1181,150,294,0,12050.0,12250.0,12150.0,2
1181,182,215,0,2900.0,3025.0,2955.0,2
1181,203,281,0,3870.0,3875.0,3875.0,2
1181,227,125,0,2210.0,2300.0,2270.0,2
1182,8,128,2,7950.0,8150.0,8050.0,2
1182,11,33,0,12650.0,12750.0,12700.0,2
1182,15,43,0,1850.0,1950.0,1900.0,2
1182,16,125,0,2230.0,2270.0,2250.0,2
1182,19,53,0,6530.0,6630.0,6580.0,2
1182,20,37,0,5730.0,5830.0,5780.0,2
1182,22,57,0,2480.0,2580.0,2530.0,2
1182,23,63,0,2050.0,2150.0,2100.0,2
1182,25,67,0,9500.0,9610.0,9555.0,2
1182,27,72,0,2150.0,2250.0,2200.0,2
1182,28,363,0,2550.0,2650.0,2600.0,2
1182,66,121,0,1980.0,2080.0,2030.0,2
1182,82,166,0,6900.0,7000.0,6950.0,2
1182,92,180,0,4020.0,4120.0,4070.0,2
1182,95,183,0,9500.0,9600.0,9550.0,2
1182,104,445,0,4360.0,4400.0,4380.0,2
1182,125,252,0,3020.0,3100.0,3060.0,2
1182,136,445,0,2100.0,2150.0,2125.0,2
1182,142,278,0,8750.0,8850.0,8800.0,2
1182,148,292,2,2875.0,2975.0,2925.0,2
1182,149,259,0,5445.0,5495.0,5475.0,2
1182,150,294,0,12100.0,12200.0,12150.0,2
1182,154,350,0,1500.0,1600.0,1550.0,2
1182,161,320,2,2375.0,2475.0,2425.0,2
1182,174,331,2,6300.0,6400.0,6350.0,2
1182,175,132,0,1320.0,1380.0,1350.0,2
1182,176,335,0,1480.0,1580.0,1530.0,2
1182,182,215,0,2930.0,2970.0,2950.0,2
1182,183,355,0,2970.0,3070.0,3020.0,2
1182,203,98,0,3855.0,3895.0,3875.0,2
1182,220,206,0,6950.0,7080.0,7015.0,2
1182,227,125,0,2250.0,2290.0,2270.0,2
1185,20,134,0,5810.0,5905.0,5855.0,2
1185,142,230,0,8870.0,8960.0,8920.0,2
1185,150,294,0,14750.0,14830.0,14795.0,2
1185,154,350,0,1420.0,1500.0,1468.0,2
1185,175,334,0,1225.0,1300.0,1258.0,2
1185,182,104,0,2685.0,2785.0,2725.0,2
1185,220,256,0,7510.0,7600.0,7552.0,2
1185,227,125,0,2350.0,2430.0,2395.0,2
1186,20,134,0,5800.0,5900.0,5850.0,2
1186,150,294,0,14740.0,14840.0,14790.0,2
1186,154,350,0,1420.0,1495.0,1465.0,2
1186,175,334,0,1210.0,1300.0,1255.0,2
1186,182,215,0,2680.0,2760.0,2720.0,2
1186,220,256,0,7510.0,7590.0,7550.0,2
1186,227,125,0,2350.0,2425.0,2390.0,2
1187,8,128,2,8820.0,9185.0,9000.0,2
1187,14,44,2,2800.0,2945.0,2860.0,2
1187,25,67,0,9140.0,9450.0,9300.0,2
1187,27,72,0,1520.0,1620.0,1570.0,2
1187,28,363,0,1740.0,1815.0,1770.0,2
1187,154,350,0,1420.0,1500.0,1460.0,2
1187,175,132,0,1210.0,1285.0,1245.0,2
1187,220,129,0,7320.0,7685.0,7500.0,2
1187,227,125,0,2300.0,2385.0,2340.0,2
1189,8,31,2,10100.0,10200.0,10150.0,2
1189,14,44,2,2660.0,2750.0,2700.0,2
1189,22,57,0,1900.0,2000.0,1950.0,2
1189,23,63,0,2050.0,2160.0,2100.0,2
1189,27,72,0,1750.0,1860.0,1800.0,2
1189,28,363,0,2660.0,2750.0,2700.0,2
1189,58,107,0,2500.0,2600.0,2560.0,2
1189,66,121,0,2600.0,2700.0,2660.0,2
1189,82,132,0,6800.0,6900.0,6860.0,2
1189,86,182,0,10400.0,10600.0,10500.0,2
1189,92,180,0,5500.0,5600.0,5550.0,2
1189,104,350,0,3960.0,4050.0,4000.0,2
1189,109,220,2,1200.0,1300.0,1250.0,2
1189,125,252,0,3600.0,3700.0,3660.0,2
1189,137,143,2,2600.0,2700.0,2660.0,2
1189,154,350,0,1560.0,1600.0,1580.0,2
1189,160,108,0,2025.0,2075.0,2050.0,2
1189,173,330,0,3500.0,3600.0,3550.0,2
1189,175,132,0,1160.0,1250.0,1200.0,2
1189,176,335,0,1560.0,1600.0,1585.0,2
1189,182,215,0,2640.0,2680.0,2660.0,2
1189,183,355,0,1700.0,1800.0,1760.0,2
1189,220,206,0,7800.0,7880.0,7840.0,2
1189,227,125,0,2240.0,2280.0,2260.0,2
1190,11,33,0,12300.0,12400.0,12350.0,2
1190,19,53,0,5850.0,5900.0,5875.0,2
1190,22,57,0,1250.0,1400.0,1300.0,2
1190,23,63,0,1250.0,1350.0,1300.0,2
1190,27,72,0,1200.0,1300.0,1250.0,2
1190,58,107,0,1700.0,1800.0,1750.0,2
1190,82,132,0,6500.0,6600.0,6550.0,2
1190,92,180,0,4750.0,4900.0,4800.0,2
1190,104,350,0,3950.0,4050.0,4000.0,2
1190,109,220,2,750.0,815.0,800.0,2
1190,125,252,0,2950.0,3100.0,3000.0,2
1190,137,143,2,2600.0,2700.0,2650.0,2
1190,154,350,0,1350.0,1500.0,1400.0,2
1190,160,108,0,2150.0,2325.0,2250.0,2
1190,175,132,0,950.0,1100.0,1000.0,2
1190,176,335,0,1600.0,1700.0,1650.0,2
1190,182,215,0,2575.0,2615.0,2600.0,2
1190,201,399,0,1150.0,1250.0,1200.0,2
1190,220,206,0,7900.0,8100.0,8000.0,2
1190,227,125,0,2225.0,2325.0,2250.0,2
1192,160,108,0,1980.0,1990.0,1985.0,2
1192,175,132,0,1000.0,1025.0,1020.0,2
1192,227,125,0,2250.0,2265.0,2260.0,2
1193,8,128,2,9070.0,9150.0,9100.0,2
1193,14,135,2,2820.0,2900.0,2850.0,2
1193,15,43,0,1830.0,1900.0,1860.0,2
1193,20,134,0,5820.0,5890.0,5850.0,2
1193,27,72,0,1630.0,1690.0,1650.0,2
1193,92,180,0,5070.0,5150.0,5100.0,2
1193,104,350,0,3470.0,3550.0,3500.0,2
1193,125,252,0,3920.0,3995.0,3950.0,2
1193,126,277,0,6820.0,6890.0,6850.0,2
1193,148,292,2,3570.0,3650.0,3600.0,2
1193,154,350,0,1450.0,1510.0,1470.0,2
1193,161,320,2,2530.0,2605.0,2560.0,2
1193,174,331,2,6625.0,6700.0,6650.0,2
1193,175,132,0,1240.0,1300.0,1260.0,2
1193,182,108,0,2720.0,2795.0,2750.0,2
1193,220,129,0,7570.0,7660.0,7600.0,2
1193,227,125,0,2325.0,2390.0,2350.0,2
1195,22,57,0,1500.0,1700.0,1600.0,2
1195,23,63,0,1200.0,1400.0,1300.0,2
1195,27,72,0,700.0,900.0,800.0,2
1195,28,74,0,1500.0,1700.0,1600.0,2
1195,58,107,0,1600.0,1800.0,1700.0,2
1195,66,121,0,1800.0,2200.0,2000.0,2
1195,92,180,0,3050.0,3250.0,3150.0,2
1195,109,220,2,700.0,900.0,800.0,2
1195,125,252,0,3500.0,3700.0,3600.0,2
1195,138,274,0,1200.0,1400.0,1300.0,2
1195,154,350,0,1450.0,1650.0,1550.0,2
1195,176,335,0,1400.0,1600.0,1500.0,2
1195,177,340,0,1200.0,1400.0,1300.0,2
1195,183,355,0,1600.0,1800.0,1700.0,2
1195,200,397,0,1600.0,1800.0,1700.0,2
1195,220,206,0,2800.0,3200.0,3000.0,2
1199,10,136,0,8150.0,8520.0,8350.0,2
1199,11,33,0,12450.0,12850.0,12650.0,2
1199,16,125,0,2120.0,2340.0,2240.0,2
1199,19,53,0,6400.0,6750.0,6575.0,2
1199,20,134,0,5600.0,5950.0,5780.0,2
1199,24,66,0,8525.0,8900.0,8730.0,2
1199,25,67,0,9350.0,9750.0,9550.0,2
1199,94,178,0,8400.0,8780.0,8600.0,2
1199,95,183,0,9350.0,9750.0,9550.0,2
1199,104,445,0,4200.0,4500.0,4360.0,2
1199,126,277,0,6325.0,6700.0,6530.0,2
1199,136,445,0,2000.0,2235.0,2130.0,2
1199,142,278,0,8650.0,9050.0,8850.0,2
1199,149,372,0,5330.0,5600.0,5470.0,2
1199,150,294,0,12000.0,12400.0,12200.0,2
1199,168,327,0,5430.0,5760.0,5600.0,2
1199,182,215,0,2825.0,3080.0,2950.0,2
1199,203,98,0,3770.0,3970.0,3875.0,2
1199,227,125,0,2180.0,2340.0,2270.0,2
1201,227,125,0,2200.0,2400.0,2300.0,2
1202,27,72,0,700.0,800.0,750.0,2
1202,40,87,0,900.0,1000.0,950.0,2
1202,176,335,0,500.0,600.0,550.0,2
1203,22,57,0,1800.0,2000.0,1900.0,2
1203,27,72,0,1450.0,1650.0,1550.0,2
1203,28,363,0,1675.0,1875.0,1775.0,2
1203,86,182,0,10500.0,10700.0,10600.0,2
1203,109,220,2,1520.0,1720.0,1620.0,2
1203,154,350,0,1380.0,1580.0,1480.0,2
1203,175,132,0,1150.0,1350.0,1250.0,2
1203,201,399,0,1450.0,1650.0,1550.0,2
1203,220,206,0,7500.0,7700.0,7600.0,2
1203,227,125,0,2240.0,2440.0,2340.0,2
1207,8,128,2,10100.0,10300.0,10200.0,2
1207,15,43,0,1810.0,1830.0,1820.0,2
1207,20,134,0,5720.0,5750.0,5730.0,2
1207,22,57,0,1940.0,1960.0,1950.0,2
1207,23,63,0,2510.0,2530.0,2520.0,2
1207,27,72,0,2010.0,2030.0,2015.0,2
1207,28,363,0,2710.0,2730.0,2720.0,2
1207,92,180,0,4840.0,4860.0,4850.0,2
1209,78,311,0,220.0,260.0,240.0,2
1209,137,143,3,1800.0,2000.0,1900.0,2
1209,154,298,0,1100.0,1300.0,1200.0,2
1209,175,256,0,750.0,950.0,850.0,2
1209,227,125,0,2200.0,2220.0,2210.0,2
1209,231,147,0,500.0,600.0,550.0,2
1210,8,173,2,9810.0,9940.0,9870.0,2
1210,14,44,2,2670.0,2790.0,2725.0,2
1210,27,72,0,2010.0,2050.0,2030.0,2
1210,28,74,0,2250.0,2290.0,2270.0,2
1210,125,252,0,3510.0,3630.0,3570.0,2
1210,154,350,0,1545.0,1580.0,1560.0,2
1210,174,331,2,6660.0,6760.0,6700.0,2
1210,175,334,0,1160.0,1190.0,1175.0,2
1210,176,335,0,1770.0,1810.0,1790.0,2
1212,175,311,0,700.0,800.0,750.0,2
1212,227,4,0,2100.0,2160.0,2120.0,2
1212,231,311,0,300.0,400.0,350.0,2
1213,8,236,2,9750.0,9980.0,9880.0,2
1213,11,33,0,12100.0,12500.0,12300.0,2
1213,14,44,2,2600.0,2850.0,2730.0,2
1213,20,37,0,5500.0,5700.0,5650.0,2
1213,25,67,0,8850.0,9100.0,9020.0,2
1213,27,72,0,1900.0,2150.0,2040.0,2
1213,28,363,0,2200.0,2380.0,2280.0,2
1213,86,182,0,9300.0,9600.0,9500.0,2
1213,92,180,0,5400.0,5700.0,5600.0,2
1213,104,445,0,3550.0,3700.0,3650.0,2
1213,125,252,0,3500.0,3650.0,3580.0,2
1213,126,277,0,6700.0,6900.0,6800.0,2
1213,149,372,0,5000.0,5500.0,5450.0,2
1213,154,350,0,1500.0,1600.0,1560.0,2
1213,160,315,0,1800.0,2060.0,2010.0,2
1213,161,320,2,2300.0,2500.0,2400.0,2
1213,174,331,2,6600.0,6800.0,6700.0,2
1213,175,132,0,1100.0,1250.0,1180.0,2
1213,176,335,0,1700.0,1900.0,1800.0,2
1213,182,108,0,2450.0,2680.0,2580.0,2
1213,220,206,0,7400.0,8000.0,7780.0,2
1213,227,125,0,2250.0,2300.0,2270.0,2
1213,229,440,0,5250.0,5450.0,5320.0,2
1214,8,236,2,9875.0,9975.0,9925.0,2
1214,11,33,0,12300.0,12400.0,12350.0,2
1214,14,54,2,2720.0,2760.0,2740.0,2
1214,22,57,0,2175.0,2225.0,2200.0,2
1214,25,67,0,9020.0,9120.0,9070.0,2
1214,27,72,0,2000.0,2050.0,2025.0,2
1214,28,363,0,2230.0,2270.0,2250.0,2
1214,34,83,0,3525.0,3575.0,3550.0,2
1214,78,158,0,220.0,270.0,245.0,2
1214,82,132,0,6400.0,6500.0,6450.0,2
1214,86,182,0,9475.0,9575.0,9525.0,2
1214,92,180,0,5520.0,5620.0,5570.0,2
1214,104,445,0,3630.0,3670.0,3650.0,2
1214,150,294,0,14500.0,14600.0,14550.0,2
1214,154,350,0,1560.0,1600.0,1580.0,2
1214,160,108,0,1890.0,2025.0,1985.0,2
1214,174,331,2,6700.0,6800.0,6750.0,2
1214,175,132,0,1150.0,1190.0,1170.0,2
1214,176,335,0,1725.0,1775.0,1750.0,2
1214,182,104,0,2550.0,2590.0,2570.0,2
1214,183,355,0,1625.0,1675.0,1650.0,2
1214,203,98,0,3780.0,3820.0,3800.0,2
1214,220,206,0,7750.0,7850.0,7800.0,2
1214,227,125,0,2220.0,2260.0,2240.0,2
1214,231,147,0,475.0,575.0,525.0,2
1216,8,128,2,10100.0,10200.0,10150.0,2
1216,14,44,2,3320.0,3400.0,3360.0,2
1216,20,134,0,5550.0,5650.0,5580.0,2
1216,22,57,0,1850.0,1950.0,1900.0,2
1216,23,63,0,2250.0,2350.0,2300.0,2
1216,27,72,0,1550.0,1650.0,1600.0,2
1216,28,74,0,2600.0,2700.0,2650.0,2
1216,58,107,0,2700.0,2800.0,2750.0,2
1216,65,117,0,2600.0,2700.0,2650.0,2
1216,66,121,0,2650.0,2750.0,2700.0,2
1216,82,132,0,6850.0,7000.0,6915.0,2
1216,92,180,0,5520.0,5600.0,5560.0,2
1216,109,220,2,1100.0,1200.0,1150.0,2
1216,125,252,0,3750.0,3850.0,3800.0,2
1216,126,230,0,6980.0,7050.0,7010.0,2
1216,137,93,2,2600.0,2670.0,2630.0,2
1216,148,292,2,4120.0,4200.0,4160.0,2
1216,149,372,0,5450.0,5550.0,5490.0,2
1216,154,350,0,1550.0,1650.0,1580.0,2
1216,160,108,0,1850.0,1950.0,1885.0,2
1216,161,320,2,2720.0,2800.0,2760.0,2
1216,165,324,2,2280.0,2350.0,2310.0,2
1216,173,330,0,3550.0,3650.0,3600.0,2
1216,174,331,2,6300.0,6400.0,6350.0,2
1216,175,41,0,1180.0,1260.0,1220.0,2
1216,176,335,0,1450.0,1550.0,1500.0,2
1216,182,215,0,2700.0,2800.0,2750.0,2
1216,183,355,0,1350.0,1450.0,1400.0,2
1216,220,129,0,7800.0,7920.0,7860.0,2
1216,227,125,0,2230.0,2300.0,2275.0,2
1217,8,128,2,9900.0,10300.0,10100.0,2
1217,15,43,0,1780.0,2000.0,1825.0,2
1217,20,134,0,5485.0,5650.0,5570.0,2
1217,22,57,0,1870.0,2050.0,1950.0,2
1217,23,63,0,2200.0,2410.0,2315.0,2
1217,24,66,0,8500.0,8660.0,8560.0,2
1217,27,72,0,1700.0,1900.0,1780.0,2
1217,28,74,0,2650.0,2800.0,2700.0,2
1217,34,83,0,3600.0,3880.0,3725.0,2
1217,58,107,0,2700.0,2900.0,2790.0,2
1217,65,117,0,2600.0,2800.0,2685.0,2
1217,66,121,0,2500.0,2700.0,2615.0,2
1217,82,166,0,6800.0,7000.0,6900.0,2
1217,92,180,0,5480.0,5670.0,5565.0,2
1217,94,257,0,8480.0,8630.0,8550.0,2
1217,109,220,2,1125.0,1320.0,1220.0,2
1217,125,252,0,3700.0,3920.0,3815.0,2
1217,126,230,0,6900.0,7080.0,6985.0,2
1217,137,143,2,2550.0,2800.0,2625.0,2
1217,148,292,2,4050.0,4250.0,4155.0,2
1217,149,293,0,5400.0,5560.0,5470.0,2
1217,154,350,0,1520.0,1700.0,1590.0,2
1217,160,108,0,1850.0,2015.0,1915.0,2
1217,161,320,2,2580.0,2850.0,2730.0,2
1217,165,324,2,2150.0,2350.0,2275.0,2
1217,168,327,0,5225.0,5400.0,5300.0,2
1217,173,330,0,3625.0,3820.0,3715.0,2
1217,174,331,2,6200.0,6420.0,6325.0,2
1217,175,41,0,1185.0,1300.0,1225.0,2
1217,176,335,0,1450.0,1625.0,1550.0,2
1217,182,215,0,2670.0,2855.0,2750.0,2
1217,201,399,0,1675.0,1850.0,1755.0,2
1217,220,206,0,7770.0,8050.0,7875.0,2
1217,227,125,0,2050.0,2330.0,2250.0,2
1219,8,236,2,9735.0,9880.0,9785.0,2
1219,14,44,2,2730.0,2830.0,2780.0,2
1219,22,57,0,1975.0,2075.0,2025.0,2
1219,27,72,0,1785.0,1880.0,1835.0,2
1219,28,363,0,2230.0,2330.0,2280.0,2
1219,86,182,0,9450.0,9595.0,9500.0,2
1219,92,180,0,5550.0,5685.0,5600.0,2
1219,154,350,0,1535.0,1635.0,1585.0,2
1219,175,132,0,1100.0,1190.0,1150.0,2
1219,176,335,0,1750.0,1850.0,1800.0,2
1219,182,215,0,2530.0,2620.0,2580.0,2
1219,183,355,0,1485.0,1575.0,1535.0,2
1219,220,206,0,7715.0,7865.0,7775.0,2
1219,227,125,0,2235.0,2325.0,2285.0,2
1225,175,311,0,1500.0,2000.0,1800.0,2
1226,22,311,0,2200.0,3200.0,3200.0,2
1226,23,311,0,2500.0,3000.0,3000.0,2
1226,66,311,0,650.0,1650.0,1650.0,2
1226,81,311,0,4000.0,4000.0,4000.0,2
1226,92,311,0,3000.0,8000.0,6000.0,2
1226,109,311,2,800.0,900.0,900.0,2
1226,175,311,0,1200.0,1200.0,1200.0,2
1226,176,311,0,1600.0,2200.0,2200.0,2
1226,220,311,0,4000.0,7000.0,7000.0,2
1228,14,311,2,700.0,900.0,800.0,2
1228,23,311,0,1000.0,1300.0,1200.0,2
1228,27,311,0,800.0,1000.0,900.0,2
1228,28,311,0,1500.0,1800.0,1600.0,2
1228,137,311,2,600.0,800.0,700.0,2
1228,175,311,0,800.0,1000.0,900.0,2
1228,220,311,0,7000.0,7200.0,7100.0,2
1230,227,311,0,2125.0,2150.0,2130.0,2
1232,14,311,2,700.0,1000.0,800.0,2
1232,175,311,0,900.0,1550.0,1300.0,2
1233,8,311,1,1000.0,4500.0,3000.0,2
1233,14,311,1,800.0,1200.0,1000.0,2
1233,20,37,0,9350.0,11000.0,11000.0,2
1233,23,311,0,1500.0,1700.0,1600.0,2
1233,27,311,0,700.0,1200.0,800.0,2
1233,32,311,0,1000.0,1500.0,1200.0,2
1233,40,311,0,4000.0,5000.0,4500.0,2
1233,61,311,0,8500.0,9500.0,9000.0,2
1233,92,311,0,2500.0,7000.0,5000.0,2
1233,94,311,0,9400.0,9400.0,9400.0,2
1233,98,311,0,13300.0,13600.0,13500.0,2
1233,109,311,1,400.0,600.0,500.0,2
1233,137,311,1,1000.0,1700.0,1500.0,2
1233,142,230,0,7175.0,7175.0,7175.0,2
1233,154,311,0,900.0,1500.0,1300.0,2
